Catalogue,Artist,Title,UKDP,Street_Date,label,UPCEAN,AlbumCLineYear,AlbumCLineInfo,AlbumPLineYear,AlbumPLineInfo,MediaType,genre,Ppoint,Notes,Artist_Sort,Active,Deleted,format,OriginalCountry,Territory,ExpiryDate,ID
CHARLYL327,CLUB SOUL,SOUL STREET,10.21,03/01/2020,Charly,803415832712,2019,Charly Acquisitions Ltd,2019,Charly Acquisitions Ltd,LP,Soul,Full Price,,CLUB SOUL,1,0,Album,GB,World,,3523
CHARLYL326,SOUL SHACK,TIME & PLACE,10.95,16/08/2019,Charly,803415832613,2019,Charly Acquisitions Ltd,2019,Charly Acquisitions Ltd,LP,Soul,Full Price,,SOUL SHACK,1,0,Album,GB,World,,3522
CHARLYL325,CLUB SOUL,GO MOD!,12.25,27/09/2019,Charly,803415832514,2019,Charly Acquisitions Ltd,2019,Charly Acquisitions Ltd,2LP,Soul,Full Price,"<p>UK DP &pound;14.50 (&pound;12.25 indie net price)</p>
<p>World excl North America, India, Mexico, Australia</p>",CLUB SOUL,1,0,Album,GB,"World excl. USA, Canada, Mexico, India, Australia",,3521
SMAS7120,PORCUPINE TREE,Shesmovedon 7``,0,10/03/2000,Kscope,636551212014,2000,Snapper Music Ltd,2000,"Kscope, a division of Snapper Music Ltd",7``,Rock,,,PORCUPINE TREE,1,0,Single,GB,World,,3520
SGAZ1984,GARY GLITTER,BOYS WILL BE BOYS,0,09/03/1984,Snapper Classics,636551698467,1984,Snapper Music Ltd,1984,Snapper Music Ltd,Digital,Rock/Pop,Full Price,,"GLITTER, GARY",1,0,Album,GB,World,,3519
SMMCD569,OZRIC TENTACLES,CURIOUS CORN,0,26/07/1999,Snapper Classics,6365515569270,1997,Snapper Music Ltd,1997,Snapper Music Ltd,CD,Rock,Mid Price,,OZRIC TENTACLES,1,0,Album,GB,World,,3517
SMMCD568,OZRIC TENTACLES,ARBORESCENCE,0,27/07/1998,Snapper Classics,636551556828,1994,Snapper Music Ltd,1994,Snapper Music Ltd,CD,Rock,Mid Price,,OZRIC TENTACLES,1,0,Album,GB,World,,3516
SMMCD556,FLEETWOOD MAC,LIVE IN BOSTON VOL 2,0,26/04/1999,Snapper Classics,636551555623,1999,Snapper Music Ltd,1999,Snapper Music Ltd,CD,Blues,Mid Price,,FLEETWOOD MAC ,0,1,Album,GB,World,,3515
SMMCD555,FLEETWOOD MAC,LIVE IN BOSTON VOL 1,0,26/04/1999,Snapper Classics,636551555524,1999,Snapper Music Ltd,1999,Snapper Music Ltd,CD,Blues,Mid Price,,FLEETWOOD MAC,0,1,Album,GB,World,,3514
SMDCD492,OZRIC TENTACLES,ERPLAND / JURASSIC SHIFT,5.95,24/05/2004,Recall,636551449229,1990,Snapper Music Ltd,1990,Snapper Music Ltd,CD,Rock,Mid Price,,OZRIC TENTACLES,0,1,Compilation,GB,World,,3513
SMMCD554,OZRIC TENTACLES,ERPLAND,4.86,11/05/1998,Snapper Classics,636551555425,1990,Snapper Music Ltd,1990,Snapper Music Ltd,CD,Rock,Mid Price,,OZRIC TENTACLES,1,0,Album,GB,World,,3512
SDPCD136,OZRIC TENTACLES,ERPLAND,4.86,16/06/2003,Snapper Classics,636551613620,2003,Snapper Music Ltd,1990,Snapper Music Ltd,CD,Rock,Mid Price,,OZRIC TENTACLES,0,1,Album,GB,World,,3511
SDPCD155,W.A.S.P.,THE BEST OF THE BEST,0,24/05/2004,Snapper Classics,636551615525,2000,Snapper Music Ltd,2000,Snapper Music Ltd,CD,Metal,Full Price,,WASP,0,1,Compilation,GB,World,,3510
SMACD825,W.A.S.P.,THE BEST OF THE BEST,0,20/03/2000,Snapper Classics,636551182522,2000,Snapper Music Ltd,2000,Snapper Music Ltd,CD,Metal,Full Price,,WASP,0,1,Compilation,GB,World,,3509
SMMCD547,OZRIC TENTACLES,JURASSIC SHIFT,4.86,27/04/1998,Madfish,636551554725,1993,Snapper Music Ltd,1993,Snapper Music Ltd,CD,Rock,Full Price,,OZRIC TENTACLES,0,1,Album,GB,World,,3508
SMMCD546,OZRIC TENTACLES,STRANGEITUDE,4.86,27/04/1998,Madfish,636551554626,1991,Snapper Music Ltd,1991,Snapper Music Ltd,CD,Rock,Mid Price,,OZRIC TENTACLES,0,1,Album,GB,World,,3507
SMMCD545,OZRIC TENTACLES,PUNGENT EFFULGENT,4.86,27/04/1998,Madfish,636551554527,1989,Snapper Music Ltd,1989,Snapper Music Ltd,CD,Rock,Mid Price,,OZRIC TENTACLES,0,1,Album,GB,World,,3506
SMACD836,W.A.S.P.,THE STING,0,30/10/2000,Madfish,636551183628,2000,Snapper Music Ltd,2000,Snapper Music Ltd,CD,Metal,Full Price,,WASP,0,1,Album,GB,World,,3505
SMACD818,W.A.S.P.,HELLDORADO,0,17/05/1999,Snapper Classics,636551181822,1999,Snapper Music Ltd,1999,Snapper Music Ltd,CD,Metal,Mid Price,,WASP,0,1,Album,GB,"World excluding USA, Canada, Japan, Korea, China, Singapore, Indonesia, Malaysia, The Philippines",,3504
SAPCD901,W.A.S.P.,DOUBLE LIVE ASSASSINS,0,25/05/1998,Madfish,636551190121,1998,Snapper Music Ltd,1998,Sanctuary Management Productions Ltd under exclusive licence to Snapper Music Ltd,2CD,Metal,Mid Price,,WASP,0,1,Album,GB,"World excluding USA, Canada, Japan, Korea, China, Singapore, Indonesia, Malaysia, The Philippines",,3503
SMMCD509,W.A.S.P.,THE HEADLESS CHILDREN,4.86,25/05/1998,Snapper Classics,636551550925,1989,Snapper Music Ltd,1989,Sanctuary Management Productions Ltd under exclusive licence to Snapper Music Ltd,CD,Metal,Mid Price,,WASP,0,1,Album,GB,World,,3502
SMMCD506,W.A.S.P.,LIVE... IN THE RAW,4.86,25/05/1998,Snapper Classics,636551550628,1987,Snapper Music Ltd,1987,Sanctuary Management Productions Ltd under exclusive licence to Snapper Music Ltd,CD,Metal,Mid Price,,WASP,0,1,Album,GB,World,,3501
SMMCD505,W.A.S.P.,INSIDE THE ELECTRIC CIRCUS,4.86,25/05/1998,Snapper Classics,636551550529,1986,Snapper Music Ltd,1986,Sanctuary Management Productions Ltd under exclusive licence to Snapper Music Ltd,CD,Metal,Mid Price,,WASP,0,1,Album,GB,World,,3500
SMACD967,W.A.S.P.,THE LAST COMMAND,8.84,01/11/2010,Madfish,636551596725,1997,Snapper Music Ltd,1985,Sanctuary Management Productions Ltd under exclusive licence to Snapper Music Ltd,2CD,Metal,Mid Price,,WASP,0,1,Album,GB,World,,3499
SMMCD502,W.A.S.P.,THE LAST COMMAND,4.86,25/05/1998,Snapper Classics,636551550222,1985,Snapper Music Ltd,1985,Sanctuary Management Productions Ltd under exclusive licence to Snapper Music Ltd,CD,Metal,Mid Price,,WASP,0,1,Album,GB,World,,3498
SMMCD501,W.A.S.P.,W.A.S.P.,4.86,25/05/1998,Snapper Classics,636551550123,1984,Snapper Music Ltd,1984,Sanctuary Management Productions Ltd under exclusive licence to Snapper Music Ltd,CD,Metal,Mid Price,,WASP,0,1,Album,GB,World,,3497
KSCOPE1041,PORCUPINE TREE,THE SKY MOVES SIDEWAYS (BURNING SHED EXCLUSIVE),12.25,31/05/2019,Kscope,802644804118,1995,Snapper Music Ltd,1995,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,PORCUPINE TREE,1,0,Album,GB,World,,3496
KSCOPE1040,PORCUPINE TREE,STUPID DREAM (BURNING SHED EXCLUSIVE),12.25,31/05/2019,Kscope,802644804019,1999,Snapper Music Ltd,1999,"Kscope, a division of Snapper Music Ltd",2LP,Rock,Full Price,,PORCUPINE TREE,1,0,Album,GB,World,,3495
SDPCD112,THE PRETTY THINGS,SILK TORPEDO,0,29/05/2000,Snapper Classics,636551611220,1974,Melville Corporation Ltd,1974,Swan Song / Melville Corporation Ltd,CD,Rock/Pop,Mid Price,,PRETTY THINGS,0,1,Album,GB,World,01/01/2007,3494
SMACD875,OZRIC TENTACLES,ETERNAL WHEEL: THE BEST OF,0,21/06/2004,Madfish,636551287524,2004,Snapper Music Ltd,2004,Snapper Music Ltd,2CD,Rock,Full Price,,OZRIC TENTACLES,0,0,Compilation,GB,World,,3492
DIGIVILE747,MORK,DEN VANDRENDE SKYGGE,0,17/08/2018,Peaceville,801056774767,2016,Peaceville Records Ltd,2016,Peaceville Records Ltd,Digital,Metal,Digital,,MORK,1,0,Album,GB,World,,3491
SMALP1130,PETER GREEN WITH NIGEL WATSON,HOT FOOT POWDER,11.5,19/07/2019,Madfish,636551813013,2000,Snapper Music Ltd,2000,Snapper Music Ltd,LP,Blues,Full Price,<p>Neon yellow</p>,"GREEN, PETER",1,0,Album,GB,World,,3490
VILELP814,DARKTHRONE,OLD STAR (Picture Disc),10.95,29/11/2019,Peaceville,801056881410,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,LP,Metal,Full Price,,DARKTHRONE,1,0,Album,GB,World,,3489
VILEDIGI746,MORK,ISEBAKKE,0,27/07/2018,Peaceville,801056774668,2013,Peaceville Records Ltd,2013,Peaceville Records Ltd,Digital,Metal,Mid Price,,MORK,1,0,Album,GB,World,,3488
VILELP836,DARKTHRONE,OLD STAR (Orange Vinyl),10.95,31/05/2019,Peaceville,801056883612,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,LP,Metal,Full Price,<p>Edel - Germany &amp; Austria exclusive</p>,DARKTHRONE,1,0,Album,GB,World,,3487
VILELP821,DARKTHRONE,OLD STAR (Green Vinyl),15.5,31/05/2019,Peaceville,801056882110,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,LP,Metal,Full Price,"<p>Burning Shed / Peaceville.com</p>
<p>Nocturno Green</p>",DARKTHRONE,1,0,Album,GB,World,,3486
VILELP807,DARKTHRONE,OLD STAR (Purple Vinyl),15.5,31/05/2019,Peaceville,801056880710,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,LP,Metal,Full Price,"<p>US - FYE + Burning Shed + others</p>
<p>Fenriz edition</p>",DARKTHRONE,1,0,Album,GB,World,,3485
EBVILE021,MAYHEM,CURSED IN ETERNITY,47.71,16/08/2019,Peaceville,801056802118,2019,Peaceville Records Ltd,2017,Peaceville Records Ltd,LPBox,Metal,Full Price,"<p>&pound;48.00 wholesale (&pound;55 Proper Dealer Price)</p>
<p>LP1 - Jessheim | LP2 - Sarpsborg | LP3 Zeitz | LP4 Leipzig</p>
<p>All 140g Black Vinyl</p>
<p>76pp Perfect Bound Book</p>",MAYHEM,1,0,Compilation,GB,World,,3484
CDVILED806,DARKTHRONE,GOATLORD,5.95,14/06/2019,Peaceville,801056780621,1997,Peaceville Records Ltd,1996,Peaceville Records Ltd,CD,Metal,Mid Price,,DARKTHRONE,1,0,Album,GB,World,,3483
CDVILED805,DARKTHRONE,RAVISHING GRIMNESS,5.95,21/06/2019,Peaceville,801056780522,1999,Peaceville Records Ltd,1999,Peaceville Records Ltd,CD,Metal,Mid Price,,DARKTHRONE,1,0,Album,GB,World,,3482
SMACDX1156,OZRIC TENTACLES,THE YUMYUM TREE,5.95,24/05/2019,Madfish,636551715621,2009,Snapper Music Ltd,2009,Snapper Music Ltd,CD,Rock,Mid Price,,OZRIC TENTACLES,1,0,Album,GB,World,,3481
DIGIVILEF785,DARKTHRONE,OLD STAR,0,31/05/2019,Peaceville,801056878564,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,Digital,Metal,Full Price,<p>DOWNLOAD ONLY</p>,DARKTHRONE,1,0,Album,GB,World,,3480
KSCOPE1039,GONG,THE UNIVERSE ALSO COLLAPSES,15.5,10/05/2019,Kscope,802644803913,2019,Gong,2019,Gong under exclusive license to Snapper Music Ltd,LP,Rock,Full Price,,GONG,1,0,Album,GB,World,,3479
KSCOPE2122,THE ANCHORESS,THE ART OF LOSING,0,12/03/2021,Kscope,802644412269,2021,Catherine Anne Davies,2021,"Kscope, a division of Snapper Music Ltd",Digital,Rock/Pop,Digital,,ANCHORESS,1,0,Album,GB,World,,3476
CDVILED803,CRADLE OF FILTH,EVERMORE DARKLY,5.95,31/05/2019,Peaceville,801056780324,2011,Peaceville Records Ltd,2011,Peaceville Records Ltd,CD,Metal,Mid Price,,CRADLE OF FILTH,1,0,Album,GB,World,,3475
CDVILED804,MYSTICUM,LOST MASTERS OF THE UNIVERSE,5.95,31/05/2019,Peaceville,801056780423,2004,Peaceville Records Ltd,2004,"Mysticum, under exclusive licence to Peaceville Records Ltd",CD,Metal,Mid Price,,MYSTICUM,1,0,Album,GB,World,,3474
EBVILE020,DARKTHRONE,OLD STAR,22,31/05/2019,Peaceville,801056802019,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,7`` x 3,Metal,Full Price,<p>Burning Shed + others TBC</p>,DARKTHRONE,1,0,Album,GB,World,,3473
KSCOPE2121,CRIPPLED BLACK PHOENIX,THE RESURRECTIONISTS (REMASTERED),0,19/04/2019,Kscope,802644412160,2009,Snapper Music Ltd,2009,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,CRIPPLED BLACK PHOENIX,1,0,Album,GB,World,,3471
KSCOPE2120,DANIEL TOMPKINS,LIMITLESS (FEAT. DMITRY STEPANOV),0,,Kscope,802644412061,2019,Snapper Music Ltd,2019,"Kscope, a division of Snapper Music Ltd",Digital,Rock/Pop,Digital,,"TOMPKINS, DANIEL",1,0,Single,GB,World,,3470
KSCOPE2119,DANIEL TOMPKINS,SAVED (FEAT. ACLE KAHNEY),0,14/03/2019,Kscope,802644411965,2019,Snapper Music Ltd,2019,"Kscope, a division of Snapper Music Ltd",Digital,Rock/Pop,Digital,,"TOMPKINS, DANIEL",1,0,Single,GB,World,,3469
CHARLYL320,RED BIRD RECORDS,GO GIRLS: THE WOMEN OF RED BIRD (Sainsbury's Exclusive),8.84,17/05/2019,Charly,803415832019,2019,Charly Acquisitions Ltd,2019,Charly Acquisitions Ltd,LP,Rock/Pop,Full Price,,VARIOUS ARTISTS,1,0,Album,GB,World,,3468
KSCOPE2118,CRIPPLED BLACK PHOENIX,NIGHT RAIDER (REMASTERED),0,19/04/2019,Kscope,802644411866,2011,Snapper Music Ltd,2009,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,CRIPPLED BLACK PHOENIX,1,0,Album,GB,World,,3467
CHARLYL319,JERRY LEE LEWIS,GREATEST HITS (ASDA Father's Day exclusive),8.84,07/06/2019,Charly,803415831913,2019,Charly Acquisitions Ltd,2019,Charly Acquisitions Ltd,LP,Rock`n`Roll,Full Price,,"LEWIS, JERRY LEE",1,0,Album,GB,World,,3466
DUMMY,DUMMY,DUMMY,0,01/01/2019,Snapper Classics,6365516026,0,Dummy,1966,Dummy,CD,Documentary,Promo,,ZZZ,0,0,Compilation,GB,World,,3465
KSCOPE2117,ED WYNNE,SHIM (FTZ REMIX),0,13/03/2019,Kscope,802644811765,2019,Snapper Music Ltd,2019,Snapper Music Ltd,Digital,Rock,Full Price,,"WYNNE, ED",1,0,Single,GB,World,,3464
KSCOPE2115,RICHARD BARBIERI,VIBRA,0,28/03/2019,Kscope,802644811567,2018,Richard Barbieri,2018,Richard Barbieri under exclusive licence to Snapper Music Ltd,Digital,Instrumental,Full Price,,"BARBIERI, RICHARD",1,0,Single,GB,World,,3463
KSCOPE2114,RICHARD BARBIERI,HYBRID,0,01/03/2019,Kscope,802644811468,2018,Richard Barbieri,2018,Richard Barbieri under exclusive licence to Snapper Music Ltd,Digital,Instrumental,Full Price,,"BARBIERI, RICHARD",1,0,Single,GB,World,,3462
KSCOPE2113,GONG,THE ELEMENTAL (EDIT),0,07/03/2019,Kscope,802644411361,2019,Gong,2019,Gong under exclusive license to Snapper Music Ltd,Digital,Rock,Digital,,GONG,1,0,Single,GB,World,,3461
KSCOPE2112,GIANCARLO ERRA,END IV,0,28/02/2019,Kscope,802644411262,2019,Giancarlo Erra,2019,"Giancarlo Erra, under exclusive licence to Kscope",Digital,Instrumental,Digital,,"ERRA, GIANCARLO",1,0,Single,GB,World,,3460
DIGIVILE802,MORK,SISTE REIS,0,,Peaceville,801056880260,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,Digital,Metal,Full Price,,MORK,1,0,Single,GB,World,,3459
DIGIVILE801,MORK,I FLAMMENS FAVN,0,05/04/2019,Peaceville,801056880161,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,Digital,Metal,Full Price,,MORK,1,0,Single,GB,World,,3458
DIGIVILE800,MORK,PÃ… TVERS AV TIDENE,0,22/02/2019,Peaceville,801056880062,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,Digital,Metal,Full Price,,MORK,1,0,Single,GB,World,,3457
KSCOPE2111,DANIEL TOMPKINS,CASTLES,0,31/05/2019,Kscope,802644811161,2019,Snapper Music Ltd,2019,"Kscope, a division of Snapper Music Ltd",Digital,Rock/Pop,Full Price,,"TOMPKINS, DANIEL",1,0,Album,GB,World,,3456
KSCOPE2110,MANSUN,WHEN THE WIND BLOWS (DEMO),0,01/03/2019,Kscope,802644811062,1998,Snapper Music Ltd,1998,"Kscope, a division of Snapper Music Ltd",Digital,Rock/Pop,Full Price,,MANSUN,1,0,Single,GB,World,,3455
DIGIVILE799,MORK,DET SVARTE JUV,0,19/04/2019,Peaceville,801056879967,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,Digital,Metal,Full Price,,MORK,1,0,Album,GB,World,,3454
EBVILE019,KATATONIA,NIGHT IS THE NEW DAY,22,24/05/2019,Peaceville,801056801951,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,MixBoxSet,Metal,Full Price,,KATATONIA,1,0,Album,GB,World,,3453
SMALP1107,OZRIC TENTACLES,PYRAMIDION,8.84,12/04/2019,Madfish,636551810715,2001,Snapper Music Ltd,2001,Snapper Music Ltd,LP,Rock,Full Price,<p>single sleeve</p>,OZRIC TENTACLES,1,0,Album,GB,World,,3452
KSCOPE2109,GONG,THE UNIVERSE ALSO COLLAPSES,0,10/05/2019,Kscope,802644410968,2019,Gong,2019,Gong under exclusive license to Snapper Music Ltd,Digital,Rock,Digital,,GONG,1,0,Album,GB,World,,3451
SMACDX1152,OZRIC TENTACLES,STRANGEITUDE,5.95,12/04/2019,Madfish,636551715225,1991,Snapper Music Ltd,1991,Snapper Music Ltd,CD,Rock,Mid Price,<p>2010 remaster</p>,OZRIC TENTACLES,1,0,Album,GB,World,,3450
SMACDX1040,OZRIC TENTACLES,TANTRIC OBSTACLES,5.95,12/04/2019,Madfish,636551704021,1985,Snapper Music Ltd,1985,Snapper Music Ltd,CD,Rock,Mid Price,,OZRIC TENTACLES,1,0,Album,GB,World,,3449
KSCOPE646,KLONE,LE GRAND VOYAGE,7.6,20/09/2019,Kscope,802644864624,2019,Klone,2019,Klone under exclusive license to Kscope,CD,Rock,Full Price,,KLONE,1,0,Album,GB,World,,3448
KSCOPE1038,KLONE,LE GRAND VOYAGE,11.5,20/09/2019,Kscope,802644803814,2019,Klone,2019,Klone under exclusive licence to Kscope,LP,Rock,Full Price,,KLONE,1,0,Album,GB,World,,3447
SMACDX1149,W.A.S.P.,THE LAST COMMAND,5.95,10/05/2019,Madfish,636551714921,1985,Snapper Music Ltd,1985,Sanctuary Management Productions Ltd under exclusive licence to Snapper Music Ltd,CD,Metal,Mid Price,,WASP,1,0,Album,GB,World,,3446
KSCOPE645,THE PINEAPPLE THIEF,YOUR WILDERNESS,6.65,30/08/2019,Kscope,802644764528,2016,Snapper Music Ltd,2016,"Kscope, a division of Snapper Music Ltd",CD,Rock,Mid Price,<p>DE</p>,PINEAPPLE THIEF,1,0,Album,GB,World,,3445
SMACDX1151,W.A.S.P.,INSIDE THE ELECTRIC CIRCUS,5.95,10/05/2019,Madfish,636551715126,2003,Snapper Music Ltd,1986,Sanctuary Management Productions Ltd under exclusive licence to Snapper Music Ltd,CD,Metal,Mid Price,,WASP,1,0,Album,GB,World,,3444
SMACDX1150,W.A.S.P.,HELLDORADO,5.95,10/05/2019,Madfish,636551715027,1999,Snapper Music Ltd,1999,Snapper Music Ltd,CD,Metal,Mid Price,,WASP,1,0,Album,GB,"World excluding USA, Canada, Japan, Korea, China, Singapore, Indonesia, Malaysia, The Philippines",,3443
SMACDX1148,ROGER CHAPMAN AND THE SHORTLIST,LIVE IN HAMBURG,5.95,03/05/2019,Madfish,636551714822,2014,Chappo Music Ltd,1979,Chappo Music Ltd under licence to Snapper Music Ltd,2CD,Rock,Mid Price,,"CHAPMAN, ROGER",0,1,Album,GB,World,30/06/2018,3442
CHARLYL318,VAN MCCOY & FRIENDS,DANCIN',10.21,12/07/2019,Charly,803415831814,2019,Charly Acquisitions Ltd,2019,Charly Acquisitions Ltd,LP,Soul,Full Price,,"MCCOY, VAN",1,0,Album,GB,World,,3441
SMABX1129,CARAVAN,WHO DO YOU THINK WE ARE?,174.94,20/08/2021,Madfish,636551912952,2021,Snapper Music Ltd,2021,Snapper Music Ltd,MixBoxSet,Rock/Pop,High Price,"<p>Made in Turkey</p>
<p><strong>1</strong>: Caravan <strong>2</strong>: If I Could Do It All Over Again... <strong>3/4</strong>: In the Land of Grey &amp; Pink <strong>5</strong>: Waterloo Lily <strong>6</strong>: For Girls Who Grow Plump in the Night <strong>7</strong>: New Symphonia <strong>8</strong>: Cunning Stunts <strong>9</strong>: Fairfield Halls <strong>10</strong>: Blind Dog at St Dunstans <strong>11</strong>: Surpirse Supplies <strong>12</strong>: Better by Far <strong>13</strong>: The Album <strong>14</strong>: Back to Front <strong>15</strong>: Cool Water <strong>16</strong>: Battle of Hastings <strong>17</strong>: All Over You <strong>18</strong>: Astoria 97 <strong>19</strong>: All Over You Too <strong>20/21</strong>: Unauthorised Breakfast Item <strong>22/23</strong>: Shepherd's Bush 2011 <strong>24</strong>: Paradise Filter <strong>25</strong>: Holland 72 <strong>26</strong>: Denver 74 <strong>27</strong>: Nottingham 75 <strong>28/29</strong>: Marquee 83 <strong>30/31</strong>: Old Buckenham 90 <strong>32/33</strong>: Diss 99 <strong>34/35</strong>: Fletching 2018 <strong>36</strong>: DVD <strong>37</strong>: Blu-ray</p>
<p><strong>Retail: &pound;275.00</strong></p>
<p><strong>Wholesale: &pound;185.00</strong></p>
<p><strong>DTC: &pound;195.00</strong></p>
<p><strong>Proper price:&nbsp;</strong></p>
<p><strong>Weight: 5.2KG<br />Dimensions in mailer: 400mm x 340mm x 110mm</strong></p>
<p><strong>FSK: 0 rating</strong></p>",CARAVAN,1,0,Compilation,TR,World,,3439
KSCOPE2108,NOSOUND,THE NORTHERN RELIGION OF THINGS (REMASTERED),0,29/03/2019,Kscope,802644410869,2011,Snapper Music Ltd,2011,"Kscope, a division of Snapper Music Ltd",Digital,Rock/Pop,Digital,,NOSOUND,1,0,Album,GB,World,,3437
SMACDX1145,PETER GREEN,THE BEST OF PETER GREEN SPLINTER GROUP,5.95,03/05/2019,Madfish,636551714525,2019,Snapper Music Ltd,2019,Snapper Music Ltd,CD,Blues,Mid Price,,"GREEN, PETER",1,0,Compilation,GB,World,,3436
VILELP799,MORK,DET SVARTE JUV,11.5,19/04/2019,Peaceville,801056879912,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,LP,Metal,Full Price,,MORK,1,0,Album,GB,World,,3435
CDVILEF799,MORK,DET SVARTE JUV,7.6,19/04/2019,Peaceville,801056879929,2019,Peaceville Records Ltd,2019,Peaceville Records Ltd,CD,Metal,Full Price,,MORK,1,0,Album,GB,World,,3434
BMANSON,Mansun (as MANSON),TAKE IT EASY CHICKEN,0,25/09/1995,Kscope,8026448011,1995,Snapper Music Ltd,1995,"Kscope, a division of Snapper Music Ltd",7``,Rock/Pop,Full Price,,MANSUN,0,1,Single,GB,World,,3433
KSCOPE2107,GIANCARLO ERRA,END VII,0,24/01/2019,Kscope,802644810768,2019,Giancarlo Erra,2019,"Giancarlo Erra, under exclusive licence to Kscope",Digital,Instrumental,Full Price,,"ERRA, GIANCARLO",1,0,Single,GB,World,,3432
KSCOPE2106,O.R.K.,BLACK BLOOMS,0,05/02/2019,Kscope,802644810669,2019,O.R.k.,2019,O.R.k. under exclusive licence to Kscope,Digital,Rock,Digital,,ORK,1,0,Single,GB,World,,3431
VILELP796,MY DYING BRIDE,TOWARDS THE SINISTER,8.84,24/05/2019,Peaceville,801056879615,1990,Peaceville Records Ltd,1990,Peaceville Records Ltd,12``,Metal,Full Price,<p><span>Limited Edition Individually Numbered</span></p>,MY DYING BRIDE,1,0,EP,GB,World,,3430
KSCOPE2105,THE RECEIVER,THE SUMMIT (PIANO DAY 2018),0,01/02/2019,Kscope,802644410562,2019,Snapper Music Ltd,2019,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,RECEIVER,1,0,Single,GB,World,,3429
SMACD1146,STEVE HILLAGE,DUSSELDORF,5.95,05/04/2019,Madfish,636551714624,2017,A-Wave.com Ltd,2017,A-Wave.com Ltd under licence to Snapper Music,2CD,Rock,Mid Price,,"HILLAGE, STEVE",1,0,Album,GB,World,31/12/2020,3428
KSCOPE2104,GIANCARLO ERRA,ENDS,0,12/04/2019,Kscope,802644810461,2019,Giancarlo Erra,2019,"Giancarlo Erra, under exclusive licence to Kscope",Digital,Instrumental,Full Price,,"ERRA, GIANCARLO",1,0,Album,GB,World,,3427
KSCOPE644,LUNATIC SOUL,IMPRESSIONS,5.95,12/04/2019,Kscope,802644764429,2011,Snapper Music Ltd,2011,Mariusz Duda under exclusive licence to Snapper Music Ltd,CD,Rock,Mid Price,<p>same master. 8-pg book</p>,LUNATIC SOUL,1,0,Album,GB,World,31/12/2026,3423
KSCOPE2103,NOSOUND,LIGHTDARK (REMASTERED),0,18/01/2019,Kscope,802644710365,2013,Snapper Music Ltd,2008,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Mid Price,,NOSOUND,1,0,Album,GB,World,,3422
DIGIVILE778,FLEURETY,MIN TID SKAL KOMME,0,25/01/2019,Peaceville,801056477866,1995,Peaceville Records Ltd,1995,Fleurety under exclusive licence to Peaceville Records Ltd,Digital,Metal,Digital,,FLEURETY,1,0,Album,DE,World,,3421
